x0,x1,x2,x3,x4,y
-2.274920390778270018e+00,-3.528686657965543816e+00,-3.456497822594121333e-02,-2.235644547858800291e+00,-2.602622921364610598e+00,3.000000000000000000e+00
-2.332883503198840636e+00,-1.494119484839553369e+00,1.387796274672330243e+00,1.876012589438102784e+00,-2.892653156936919157e+00,9.000000000000000000e+00
-3.668720996221614072e+00,3.674337145048353070e-01,-5.680525630205680798e+00,-4.500646730045411381e+00,-1.034139309921205285e+00,7.000000000000000000e+00
2.084541627036271549e+00,1.121695885609091947e-01,2.035735450305041550e+00,4.500343008652430754e+00,-1.306615542582469702e+00,0.000000000000000000e+00
3.718318071084761312e-01,-3.782527443015747171e+00,2.933517065612686547e+00,-3.518680691540874594e+00,-1.432351880184568493e+00,5.000000000000000000e+00
3.837649599506415932e+00,-1.517685505169567461e+00,5.149441683913342782e-01,-5.109402514957491981e+00,-1.484752602048172498e+00,4.000000000000000000e+00
2.814640971423521432e+00,6.902088221951783176e-01,1.053274200163895502e+00,-2.563221623030035978e+00,-6.343200053709431074e+00,8.000000000000000000e+00
1.432349218287437109e+00,4.527444692736493081e-01,1.694922874300511140e+00,5.430381591122560359e+00,-2.508353354616804864e+00,0.000000000000000000e+00
1.558986263694097874e+00,-3.630049175789299976e-01,2.644336478114006184e+00,3.941609631872604158e+00,-2.723824305244603394e+00,0.000000000000000000e+00
-1.368066119131566838e+00,-2.811531418552317696e-01,3.413846099224409514e+00,1.151769247595761714e+00,-7.728578437659510136e+00,9.000000000000000000e+00
3.747987712186148901e+00,-9.692282394466821271e-01,-6.537970816016471787e-01,-2.811700183894514815e+00,5.389068429484480394e-01,4.000000000000000000e+00
-9.778088454095905657e-01,6.723907107527370641e+00,-4.383575937946661005e-01,-2.764083827393417625e+00,1.366687493881661553e+00,6.000000000000000000e+00
-2.405638157705021762e-01,-5.006477575767700472e-01,7.267955598808584217e-01,-6.576261369722213423e+00,-5.604338470590435328e+00,2.000000000000000000e+00
-2.327747552592504210e+00,3.254105716053411257e+00,1.787600233253728188e+00,-1.493518970098199672e+00,3.008420011396803595e+00,1.000000000000000000e+00
1.220612186304231017e-01,-3.575099994664585612e+00,4.150834448916286279e-01,-1.281385039998572450e+00,4.330741422016115560e-03,5.000000000000000000e+00
1.638084683128200103e+00,-4.490313367930234834e-01,2.639926029873731483e+00,3.722964191563432834e+00,-1.712220588974486590e+00,0.000000000000000000e+00
7.636252024855969545e-01,-8.748651250645432809e-01,1.726002776804028027e+00,4.836795790224721614e+00,2.537090588853447293e-01,0.000000000000000000e+00
1.085281733515810698e+00,-2.417754499647506883e+00,1.352266482780994039e+00,-1.499553344029135316e+00,-1.432976709170386886e+00,5.000000000000000000e+00
-1.081281723269145623e+00,4.553297006417831305e+00,1.014145703586921465e+00,8.074261854878175826e-02,4.097849151229451259e+00,1.000000000000000000e+00
1.864526601075436218e+00,1.378015351419150658e-01,2.160276589221337584e+00,4.731646557680643461e+00,-1.099740214725660081e+00,0.000000000000000000e+00
2.734168221905646234e+00,1.223847665712003208e+00,1.810998335021926975e+00,5.139670982624040541e+00,-2.796393579633689175e+00,0.000000000000000000e+00
-2.761699148808697268e-01,4.019380989395605397e+00,2.396794470355754214e+00,-2.579069981226320252e+00,2.882187834140688132e+00,1.000000000000000000e+00
-3.808701085342300341e-01,-1.657778048683357097e+00,1.561599202179023482e+00,-3.139558543916239230e+00,-5.679368624379740993e+00,3.000000000000000000e+00
-1.157114468172480981e+00,4.786752997572659929e+00,2.545988964037479985e+00,-5.601891132381570104e-01,8.428032523276722532e-04,1.000000000000000000e+00
-1.762542285670481323e+00,-1.282568485867994212e+00,4.246595514083195688e+00,5.396234649879094736e-03,-5.919405375129521474e+00,9.000000000000000000e+00
-2.423384759893225660e-01,1.722210635857301247e-02,-2.345880756560950187e-02,-5.374708206855878245e+00,-6.221682520880188250e+00,2.000000000000000000e+00
-2.475067634448321563e+00,-1.772587215696020513e+00,3.087877338900728574e-01,-4.418285516838704297e+00,-4.592719856229546593e+00,2.000000000000000000e+00
-2.718934301181737734e+00,-2.675402511757305923e+00,4.757292510846676259e-01,-5.521848483634376414e+00,-3.669104723775783672e+00,2.000000000000000000e+00
-2.144026033702106648e+00,-3.891146010746411310e+00,2.029944145201638683e+00,-3.984830731563073769e+00,-4.637929679986289244e+00,3.000000000000000000e+00
-4.914100552396842292e-01,-3.823682092509705033e+00,-2.163886132443235133e-01,-7.320937574204636755e-01,3.194545772878489287e-01,5.000000000000000000e+00
-9.519628488961152935e-02,5.110591554516734192e+00,3.002443977016849175e+00,-2.154164418554718186e+00,1.548639801888786360e+00,1.000000000000000000e+00
1.030397177901533068e+00,-5.954571677970957877e-01,1.546482736140759373e+00,5.156746335511152246e+00,2.642060239645809827e-01,0.000000000000000000e+00
2.014012651632003603e+00,1.211507410892324610e-01,1.760141038197939212e+00,4.576128541429243413e+00,-1.579486079972868051e+00,0.000000000000000000e+00
-1.428729498671382325e+00,-1.186668314559087722e+00,3.596052392781111662e-01,-4.937056144903883670e+00,-4.454626773736275247e+00,2.000000000000000000e+00
-1.756684164010041682e+00,-2.893678102529031904e+00,1.859230730585212488e+00,-3.278239525950835009e+00,-6.138734391038614291e+00,3.000000000000000000e+00
-4.530396904334291541e+00,-2.587886110776504989e-02,-5.978542979966698034e+00,-3.853239441670587961e+00,6.841402075218164791e-01,7.000000000000000000e+00
1.752038657846740843e+00,-2.401229976045407444e+00,2.832568784233838954e+00,-3.531796019963178601e+00,-4.044305267505463597e+00,5.000000000000000000e+00
-2.127372035318957355e+00,-3.531143661731332095e+00,1.859124008676815931e+00,-2.931073368779478105e+00,-4.193038043316285268e+00,3.000000000000000000e+00
1.780240628058579411e+00,-6.716333901476806423e-02,3.112889328795618749e+00,3.748374282942797731e+00,-2.970610169062665840e+00,0.000000000000000000e+00
2.484893029043237167e+00,3.662292839100023123e-01,1.154529382457763487e-01,-1.431492716284903599e+00,-4.484362671501110675e+00,8.000000000000000000e+00
1.874383883083147850e+00,-4.234417867471760299e-01,1.983631206898526678e+00,3.920933115865763430e+00,-1.102263363103672678e+00,0.000000000000000000e+00
1.354446210961365527e+00,-2.374754009860746140e-01,1.861768633513174009e+00,5.396295391724036605e+00,-1.456517515407157015e+00,0.000000000000000000e+00
2.938212987630278161e-01,-3.369106615287112749e+00,8.719133786819652787e-01,-1.319468487281065583e+00,-2.735330321502654760e-01,5.000000000000000000e+00
-1.903043302702824402e+00,-4.238648100004621000e+00,2.738102675592312352e+00,-5.275098442708609170e+00,-3.541979121061918256e+00,3.000000000000000000e+00
-2.188069640606726818e+00,-1.240542090750786253e+00,1.079736485672616375e+00,2.591232939041417271e+00,-2.612052304619056464e+00,9.000000000000000000e+00
2.692901421074919810e+00,9.194514771045071422e-01,2.632231963552134069e+00,4.074416810253988608e+00,-2.674616232957495399e+00,0.000000000000000000e+00
-1.559626423227698400e+00,4.845537682582693684e+00,4.825696095387702056e-01,-4.443727272406590600e+00,2.985477293849234659e+00,6.000000000000000000e+00
-2.232557675066665581e+00,-3.041142211998572709e+00,2.730133595463873908e-01,-1.873228422690897066e+00,-3.867846771077764867e+00,3.000000000000000000e+00
1.449386492614620492e+00,1.228027928522356232e-01,1.307751064215891601e+00,5.822837947688872973e+00,-9.871050199527451330e-01,0.000000000000000000e+00
-1.662006688537222221e+00,5.569008401317010026e+00,-8.381223313335882663e-01,-2.917389013456946234e+00,2.825672421273922374e+00,6.000000000000000000e+00
3.218465485881150112e+00,2.001756760439849625e+00,-1.203189376839753688e+00,-6.783299472379308859e-02,-6.282996604037998978e+00,8.000000000000000000e+00
5.830531229454357645e-01,6.014023165696350759e+00,4.000302617172206254e+00,-2.732323546234943556e+00,-7.576294289852454344e-01,1.000000000000000000e+00
-2.382331941270813269e-01,-3.660048499296010505e+00,4.938807466570380167e-01,-1.303113607716748890e+00,-1.385362296488704015e+00,5.000000000000000000e+00
3.769630143076352358e-01,6.474270533068004596e+00,4.201491933289898562e+00,-1.926266795569455459e+00,-1.859329197188764660e+00,1.000000000000000000e+00
-2.672469047267025832e+00,7.894271404628619981e-01,-4.380917278437295614e+00,-5.869451499164464181e+00,-1.941737584924786986e-01,7.000000000000000000e+00
-1.274077981258475489e+00,-2.334811386122166432e+00,1.149598148292449329e+00,-2.224841522858022280e+00,-4.957323559848997974e+00,3.000000000000000000e+00
1.782601910264965506e+00,5.002545450169018082e-01,-1.177757019932546889e+00,2.093652297054748868e-01,-1.988260989368362264e+00,8.000000000000000000e+00
2.138388423796957927e+00,4.480748251774990809e-01,3.234888820760989159e+00,4.288690172019792080e+00,-2.158451865245377466e+00,0.000000000000000000e+00
-2.970224562236369437e+00,-2.297629050392366867e+00,2.951394806035601448e+00,1.369906136377969430e+00,-3.502759653039923204e+00,9.000000000000000000e+00
-2.051800529333686285e+00,-2.151470097791012837e+00,3.303184177422435197e-01,-5.640286944502368449e+00,-4.140317967912593211e+00,2.000000000000000000e+00
-2.090897134425655945e+00,-3.197234357701066454e+00,1.436260615622490855e+00,-2.829568274775783987e+00,-4.726521288542175903e+00,3.000000000000000000e+00
-1.109167866642034456e-01,-9.003973364201519614e-01,1.905617462507270155e+00,-7.699329387518547563e+00,-7.483321160259895244e+00,2.000000000000000000e+00
-9.881343265790875074e-01,3.651504669164351125e+00,4.429858133787896168e-01,-1.095643830172605471e+00,5.159770967799287789e+00,1.000000000000000000e+00
-9.156783968595472167e-01,-2.253185778100292858e+00,2.623486223533719741e-01,-2.198941459971079038e+00,-5.053050076804588286e+00,3.000000000000000000e+00
2.341389702244842663e+00,1.139950482375215346e+00,-1.918919978967455142e+00,1.003484935731798533e+00,-2.996512092546794737e+00,8.000000000000000000e+00
-3.902953780412662610e+00,2.242117579658285953e-01,-5.931682209979316056e+00,-4.310612972343825788e+00,6.122208637990969038e-01,7.000000000000000000e+00
-1.317968504371756833e+00,-2.902685411335245380e+00,9.935367106294105133e-01,-3.122250655119228835e+00,-4.623501651010018421e+00,3.000000000000000000e+00
-2.893024462529093732e+00,-2.062529115591987594e+00,5.020966826089995116e+00,-1.417683761518872265e-01,-5.558042333943887137e+00,9.000000000000000000e+00
-2.388058023065001922e+00,2.401796831901470863e+00,-4.648484976809629465e+00,-4.304134567021402624e+00,-3.526268569439354739e+00,7.000000000000000000e+00
-2.101747784595581425e+00,-3.979576747674618886e+00,7.385494389194384723e-01,-3.276506117649900851e+00,-2.696539698744993885e+00,3.000000000000000000e+00
-1.772443429650421898e+00,-8.589966381757035974e-01,3.085337696461251777e+00,1.422979722107022615e+00,-4.656430364535115274e+00,9.000000000000000000e+00
2.178392389714405741e+00,4.880004163752516694e-02,3.006253747733000026e+00,3.686472002758155231e+00,-2.172845444084180677e+00,0.000000000000000000e+00
-2.606021678540315190e+00,4.940218823559566097e+00,-2.064057065555246151e+00,-1.642528651420664287e+00,5.291535616305596434e+00,6.000000000000000000e+00
-3.544355514610045166e+00,7.138765390472696648e-01,-5.710506511132183327e+00,-4.333453648703886607e+00,8.901913972438425526e-01,7.000000000000000000e+00
2.664605930216536578e+00,1.185520853991021140e+00,1.193537404140874655e-02,-9.752023658100389403e-01,-5.384938921530340039e+00,8.000000000000000000e+00
-2.202890680675955171e+00,-1.619567170766852415e+00,3.750062643348727853e+00,3.436140203595546838e-01,-6.093329935234326200e+00,9.000000000000000000e+00
-1.640058283334289602e+00,-1.028179775634876059e+00,4.269867194523187415e+00,5.310421787268565508e-01,-4.695309346907540871e+00,9.000000000000000000e+00
3.577122251470043590e+00,2.302448546615418756e+00,-3.134203605708770768e-01,-6.584201475152765548e-01,-5.161118427668269781e+00,8.000000000000000000e+00
2.429733167808787009e+00,7.669493781288490020e-01,2.678486971510977810e+00,4.236179885683450941e+00,-2.138822643485400743e+00,0.000000000000000000e+00
-1.424808981044581202e+00,5.956641230933779951e+00,-1.707411418075437115e-01,-3.015368354955007213e+00,3.576296501811800255e+00,6.000000000000000000e+00
4.784226330234221392e-01,6.166408356106218847e+00,1.504722797135673584e+00,-7.104180310688272826e-01,2.109471100237186203e+00,1.000000000000000000e+00
1.675152542376710629e+00,-3.968480468001146511e-01,9.191000987723858540e-01,4.959126875835062620e+00,1.100493387141153967e+00,0.000000000000000000e+00
9.964054125896115721e-01,6.640816033807622532e+00,4.165431265648315673e+00,-2.632283688754343487e+00,-1.430731282319176012e+00,1.000000000000000000e+00
1.128913947940714646e+00,-1.001207736288164840e+00,2.089400441977474099e+00,4.172033338031661209e+00,5.523851455045489800e-01,0.000000000000000000e+00
-1.469057235798782446e-01,6.033602724712339160e+00,2.569295522768201057e+00,-5.566063194270863823e-01,-2.328202857214662358e-01,1.000000000000000000e+00
1.857919831276127365e+00,-2.888351269357464002e+00,-4.547360647249953230e-02,-2.400067688577547376e+00,1.031367534705214695e+00,5.000000000000000000e+00
-1.138047023528291124e+00,-8.817362275914036873e-01,1.715602132627604970e+00,-6.062378219624791953e+00,-6.173444510369336058e+00,2.000000000000000000e+00
-7.016776993214868252e-02,5.374106741960578582e+00,2.280516553788991985e+00,-1.778527000588322249e+00,-6.635331679906535385e-01,1.000000000000000000e+00
1.830458141857869814e+00,-9.291394161683886460e-03,1.495107597432960400e+00,5.167758427034793378e+00,9.760017814887569365e-01,0.000000000000000000e+00
-1.127986481590853796e+00,5.543330071005295068e+00,5.646798118768072694e-01,-3.595213952520710521e+00,3.836230023242925835e+00,6.000000000000000000e+00
2.939721187952773818e+00,4.203562315587714981e-01,1.877370967771914145e+00,3.986147767276706944e+00,-4.309751009320761383e-01,0.000000000000000000e+00
-6.158827039090788436e-01,-6.910317619778651999e-01,1.228683371219169818e+00,-6.168794663254081989e+00,-5.643590739335413886e+00,2.000000000000000000e+00
-1.752336598031709824e+00,-3.352520236255904340e+00,1.992976529073827441e-01,-2.515090579057585263e+00,-3.078606179818988320e+00,3.000000000000000000e+00
-1.046076928321377553e+00,4.551452568939806653e+00,3.636202360596496597e+00,-1.889349089566171536e+00,8.597725527144842173e-02,1.000000000000000000e+00
-7.077272152428375485e-01,4.531109816553275493e+00,3.120348488904951534e+00,-2.283497247701689048e+00,7.528503207824592813e-01,1.000000000000000000e+00
-1.342344706886272609e+00,-2.342435938865205181e+00,4.365681229856807621e-01,-1.890073430392311682e+00,-3.757247060830482877e+00,3.000000000000000000e+00
-3.444002947798527892e-01,-3.837221708738855597e+00,-8.021656470926569193e-01,-1.434753974831867729e-01,1.950919263799159475e+00,5.000000000000000000e+00
2.079782883426103179e+00,4.529939553054613266e-01,2.488436716428250151e+00,4.803177567369076861e+00,-2.107773814464282136e+00,0.000000000000000000e+00
7.682952198744603667e-01,-1.617857923803324383e+00,5.142390456324271719e-01,4.551747484122617315e+00,1.098195334085066976e+00,0.000000000000000000e+00
-1.518202381447572469e+00,6.179131438185630820e+00,-1.205636920161321735e+00,-1.739168404181616667e+00,3.395447057969604998e+00,6.000000000000000000e+00
-1.922163054711134800e+00,-2.981378413665756177e+00,1.611353364821164647e+00,-2.510255644845146072e+00,-4.456803919990591112e+00,3.000000000000000000e+00
-1.621375168490161389e+00,-2.085783569533410819e+00,1.135030705056140343e-01,-5.719021230103512821e+00,-2.711411957282039431e+00,2.000000000000000000e+00
5.073553734725502751e-02,4.944438458755326060e+00,2.037334949411079510e+00,-1.710178841847402875e+00,2.859202420063756467e+00,1.000000000000000000e+00
-1.171902401507148417e+00,5.724655318365443613e+00,1.143505752940932485e+00,-4.510505461111120162e+00,7.144646800884461024e-01,6.000000000000000000e+00
-1.793262454186603794e+00,-2.935133567386674081e+00,2.358929477943716990e-01,-1.592440122204686892e+00,-3.048416079564070014e+00,3.000000000000000000e+00
-2.197976026109382364e+00,-1.594743236823270571e+00,3.337731539996658725e+00,8.687090968502370059e-01,-4.781249400363077662e+00,9.000000000000000000e+00
1.458949128140906604e+00,-8.330520917781685242e-01,2.186760727409307936e+00,4.031036394591658301e+00,-5.872750044429140281e-01,0.000000000000000000e+00
-9.208184780717887374e-03,-5.377038408786105617e-01,1.331159131785681238e+00,-7.356226032484308952e+00,-7.338291974112540750e+00,2.000000000000000000e+00
5.346179853618333588e+00,4.178624654310746367e-01,1.755715902171569587e+00,-5.474062176606824259e+00,-5.414751683596931819e+00,4.000000000000000000e+00
2.742208998570759615e+00,4.308144905773370614e-01,1.144026904994252414e+00,-2.826811715478571685e+00,-5.463207500118326010e+00,8.000000000000000000e+00
3.228841433864690025e+00,1.367002050453770323e+00,-6.306256327967806330e-01,-1.209098146764321813e+00,-5.344049987556649839e+00,8.000000000000000000e+00
-1.146037049860061607e+00,6.280527089551990017e+00,-5.454917057259077717e-01,-2.929020352597056842e+00,2.753068833397910531e+00,6.000000000000000000e+00
2.383196945468805783e+00,-1.062220292160983293e-01,-9.486009622025475263e-01,-1.019476864166632968e+00,-2.301514391166021412e+00,8.000000000000000000e+00
-1.231369511747192780e+00,-2.263023816503146879e-01,3.510580736374719901e+00,1.099440055149393247e+00,-7.278243246608152361e+00,9.000000000000000000e+00
-9.355074481924776642e-01,-7.939483898955445040e-01,1.534635340904079159e+00,-6.281724337972150352e+00,-8.063616048280334070e+00,2.000000000000000000e+00
-2.770268849201944494e+00,-2.392846297041987924e+00,1.954958600997043217e+00,1.235310092983490815e+00,-3.075772745718712731e+00,9.000000000000000000e+00
4.710361922231730780e+00,-3.406534741197748684e-01,6.153145076000841041e-01,-4.308948287659291054e+00,-1.413539020593230111e+00,4.000000000000000000e+00
-2.862784823685197988e-02,-3.573351387553533431e+00,1.387210170180939173e+00,-1.922250242454929703e+00,-1.226664045543952364e+00,5.000000000000000000e+00
-1.816251981827373685e+00,4.843148247960349373e+00,-8.568481294228746936e-01,-3.820848861161253218e+00,3.624709495658734237e+00,6.000000000000000000e+00
-1.148544890621539416e+00,5.856500936099469534e+00,-6.644031308346851628e-01,-3.248671166734258264e+00,2.749213264793171074e+00,6.000000000000000000e+00
-1.006848368975008290e+00,-1.392000309276955727e+00,1.296609312630647937e+00,-6.728128974911045113e+00,-5.652466187124725927e+00,2.000000000000000000e+00
-7.037912859695897305e-01,6.815958020399954798e+00,1.968708610631603628e+00,-4.380407956540588899e+00,-1.428603546027494398e+00,6.000000000000000000e+00
-1.347733080613237489e+00,-2.736036079033759449e+00,1.658327773434752350e+00,-3.511212120936539449e+00,-6.203812130417020398e+00,3.000000000000000000e+00
-2.027608153411127656e+00,4.887120721680198621e+00,-1.181016442224563701e+00,-2.556905865119223353e+00,4.902359805087234790e+00,6.000000000000000000e+00
-2.401838160176626769e+00,4.941353592380570703e+00,-9.524317777720364697e-01,-2.409697752526799519e+00,4.390176986964917205e+00,6.000000000000000000e+00
-3.630228961395875587e+00,4.776337536653428306e-01,-6.200202788358251560e+00,-3.753305182931021111e+00,2.094627365018740139e+00,7.000000000000000000e+00
-1.913095898853564458e+00,5.695331055656128960e+00,-3.516234688422935628e-01,-2.407320566156656572e+00,2.252280509143861575e+00,6.000000000000000000e+00
-1.589478129985764987e+00,5.844674144973188490e+00,3.133352833297070594e-01,-3.262738265447078678e+00,2.933251052865684994e+00,6.000000000000000000e+00
-1.893934832518945566e+00,-2.116283427998934208e+00,3.516813843158855812e-01,-5.989056345472119069e+00,-4.839263123494144558e+00,2.000000000000000000e+00
-1.521196175369214920e+00,-2.716346675425128865e+00,3.035395893886730367e-01,-1.784881615462031723e+00,-8.533653749783700615e-01,3.000000000000000000e+00
-1.018427451851189769e+00,5.692730525913973771e+00,1.981990095747982794e+00,2.310982798979857034e-01,-9.569612070266159121e-02,1.000000000000000000e+00
2.622522706697836270e+00,1.275352499592548705e+00,2.364730207175694154e+00,4.718696053047417571e+00,-3.636979699359669915e+00,0.000000000000000000e+00
-1.807505167159919379e+00,-1.692831902048222315e+00,-8.397472159121084356e-01,-5.143707394573690195e+00,-5.756737615729733193e+00,2.000000000000000000e+00
-1.581123255223510826e+00,-1.144648255820905680e+00,3.116640262202419631e+00,9.827478525485056071e-01,-3.477976128769822761e+00,9.000000000000000000e+00
-1.187581330953263681e+00,-2.369731997826305836e+00,6.200590890332877692e-01,-1.952352532686719488e+00,-3.843551429809477060e+00,3.000000000000000000e+00
2.177512273264357034e+00,6.123709268766267533e-01,-9.526471458506479140e-01,-1.617943437972641785e-01,-3.882895419291036099e+00,8.000000000000000000e+00
-1.428371667918971077e+00,-3.068350915603857754e+00,-2.400368327463305862e-01,-2.783202991570734586e+00,-3.907458157891787298e+00,3.000000000000000000e+00
-3.234081114868719853e-01,4.902701350833452487e+00,2.442057599909969401e+00,-1.765997770048589155e+00,8.514254360603543681e-01,1.000000000000000000e+00
4.142538015458071321e+00,-9.136088886849564883e-01,-1.507918506722577323e+00,-2.890395433749822107e+00,1.304160667791853134e+00,4.000000000000000000e+00
2.880770500942383183e+00,1.117332951235171956e+00,1.112011562222356420e-01,-1.533702278153579623e+00,-6.137572852967572601e+00,8.000000000000000000e+00
-1.866172903369368585e+00,-1.447173711374519778e+00,3.823741740749584839e+00,-1.143579630111239420e-01,-5.118505924156970366e+00,9.000000000000000000e+00
-1.498816313884486551e+00,5.377173116072727410e+00,5.979961773994656449e-01,-4.316738971367504618e+00,1.469323985316692394e+00,6.000000000000000000e+00
-2.125282043269048238e+00,-3.157765345868468909e+00,1.249593605048807232e+00,-2.550917349053073657e+00,-3.887278634124458065e+00,3.000000000000000000e+00
3.703422610253343517e-01,5.986584304616339836e+00,1.912338584112154294e+00,-9.939044917985135896e-01,1.100144347692446845e+00,1.000000000000000000e+00
-1.428801520864849017e+00,-2.045725112849700322e-01,2.762814077681857050e+00,1.684291424414636529e+00,-5.146512876602656661e+00,9.000000000000000000e+00
-3.230646127856192429e+00,4.098592570816247616e+00,-2.700982673139887824e-01,-3.053056944939969597e+00,4.058603801342598238e+00,6.000000000000000000e+00
3.673619577092917421e+00,-1.084522055031138299e+00,-2.117718179541731693e+00,-2.214358703944399931e+00,1.017945130722680114e+00,4.000000000000000000e+00
2.098101011208367783e+00,-1.312378807101120815e-01,-5.350013273667643121e-01,-1.049224173575984187e+00,-3.303228966275414180e+00,8.000000000000000000e+00
-8.070928292104304624e-01,4.872042232137930640e+00,1.653353130492869916e+00,-2.913674396889087692e-02,4.564349540940287220e+00,1.000000000000000000e+00
8.166766320707785631e-01,-1.331843851695737602e+00,1.667897663430884636e+00,4.148998109979038951e+00,-3.062806293073499497e-01,0.000000000000000000e+00
-3.850798040071217593e-02,6.284300567136910765e+00,2.495226696177335945e+00,-8.543225794934122819e-02,9.950767725797694530e-01,1.000000000000000000e+00
3.080999816779017575e+00,2.374274732681081801e+00,5.904712705003544171e-01,-7.137686359582107176e-01,-9.154573176795677725e+00,8.000000000000000000e+00
-4.106003347088616806e+00,4.091175798232147831e-01,-6.789907631978970848e+00,-3.244255162392658320e+00,1.288220747058282711e+00,7.000000000000000000e+00
2.087927261571418835e+00,2.832130749104451728e-01,1.655690286031935576e-01,-1.774463333448834224e+00,-6.350376175752274754e+00,8.000000000000000000e+00
1.546815844323457423e+00,-4.742533891304061555e-01,1.757948564177127526e+00,4.474181551618616304e+00,2.629153202644861631e-01,0.000000000000000000e+00
-2.562650832256463396e+00,8.996452483475053663e-01,-5.078089502877903172e+00,-6.048793220611680788e+00,-2.233764256239980206e+00,7.000000000000000000e+00
-1.724917637267299186e+00,6.650861403104289415e+00,-8.980891174972742697e-01,-1.884978192752376325e+00,3.242179928061098559e-01,6.000000000000000000e+00
3.924067319549030763e+00,2.254354689789130450e+00,1.847441107321159681e-01,-1.143834107628007413e+00,-5.601546540942472951e+00,8.000000000000000000e+00
4.546685212461800241e+00,-2.902290484325844577e-01,2.095088493834543486e-01,-3.857470553023013782e+00,-2.131920673126411980e+00,4.000000000000000000e+00
-2.205464002149351566e-01,-3.748413739727920024e+00,1.753785108304177554e+00,-2.169302209315640884e+00,-1.478753185414950266e+00,5.000000000000000000e+00
1.989348177386461414e+00,4.924918724950109322e-02,2.285422519019109089e+00,-2.771123761049538725e+00,-7.355506380314615456e+00,8.000000000000000000e+00
-1.755906477749008543e+00,5.958483834305531524e+00,-1.211220445686423508e+00,-2.419699317893166945e+00,2.821002241896103602e+00,6.000000000000000000e+00
-1.646397289106368289e+00,-9.616378902713296206e-01,5.831869368841868795e-01,-4.908272680984670622e+00,-6.290086567121300654e+00,2.000000000000000000e+00
5.977271238745909265e-01,-3.068249987694711578e+00,1.304506894922627946e+00,-1.545029227585128062e+00,-9.339247682814054707e-01,5.000000000000000000e+00
-1.385703339939979850e+00,-2.904683016190447109e+00,1.017269730432735164e+00,-2.906308352253282212e+00,-3.798740160305233982e+00,3.000000000000000000e+00
-4.518452704448773893e+00,-1.201036091306532771e+00,-4.481036752017286240e+00,-6.417417276274797189e+00,-2.749727760944190025e-01,7.000000000000000000e+00
4.844560597630966470e+00,-8.395078694001737452e-01,5.979106187925753435e-01,-5.384776818099725304e+00,-1.086753714828435857e+00,4.000000000000000000e+00
-1.070761265128713946e+00,-6.741116190635099148e-01,-8.658087587022899045e-01,-4.160424774451516150e+00,-3.532365128551882005e+00,2.000000000000000000e+00
-1.864915995565918028e+00,-1.829557219951270408e+00,1.654022127487064231e-01,-5.896830768331786210e+00,-4.864776075615063533e+00,2.000000000000000000e+00
-3.092850851343194041e+00,-1.895425505054604054e+00,2.854998919106354727e+00,1.502801862157800095e+00,-5.764356662784281937e+00,9.000000000000000000e+00
2.300281023012989756e+00,8.237506002229826318e-01,1.301012683173757178e+00,5.532138737645674986e+00,-1.048636085539848439e+00,0.000000000000000000e+00
-2.879057759274093797e+00,-1.407946635777363786e+00,4.200752051643740437e+00,1.109989349586438356e+00,-7.386171657376905841e+00,9.000000000000000000e+00
-2.161779532196484777e+00,4.347474726133955691e+00,4.397908010632264331e-01,-4.693098483370211405e+00,2.896200578731111808e+00,6.000000000000000000e+00
-2.050269984325880035e+00,-1.869804134137761809e+00,7.984599651835522227e-01,-5.952024316064045806e+00,-6.804077190319454793e+00,2.000000000000000000e+00
-1.703030644619547784e+00,5.325809625319762652e+00,1.546264905582628579e-01,-3.881591082099395518e+00,2.433916971929263706e+00,6.000000000000000000e+00
6.500835111418936663e-01,-3.969250535239281952e+00,2.012365212869382969e+00,-3.726111374713710678e+00,-1.235850533883714020e+00,5.000000000000000000e+00
-5.486790840464198515e-01,5.550560244673110155e+00,2.808792844669099953e+00,-5.765518326220749890e-01,1.074365995566575194e+00,1.000000000000000000e+00
2.137918285676256580e-01,5.544359253572168633e+00,3.026761428553117916e+00,-1.520591268078270941e+00,6.185994500345963765e-01,1.000000000000000000e+00
-1.849546986470670618e+00,5.620171136682840185e+00,-8.061651957748178221e-01,-2.413981239678033575e+00,3.889834819223399798e+00,6.000000000000000000e+00
-4.817598350802870799e-01,4.768893183977098715e+00,2.417296487829053930e+00,-1.733543077263426158e+00,1.927015685902953690e+00,1.000000000000000000e+00
3.673157754524762342e-01,-3.460920431750985404e+00,1.755110685293974848e+00,-2.541979805062322573e+00,-2.413033444913649461e+00,5.000000000000000000e+00
-2.360303572647290515e+00,5.579170244811517243e+00,-3.484423646583353906e-01,-2.481886476875006409e+00,1.954190622245976394e+00,6.000000000000000000e+00
-2.169923121649200759e+00,-1.682897466284452914e+00,4.232484197091629596e+00,2.760199287839839033e-01,-6.660847065010967682e+00,9.000000000000000000e+00
1.331651449354293026e-01,-3.790545422855734259e+00,8.727612312475931944e-01,-2.378899984362088826e+00,-7.391399732131073153e-01,5.000000000000000000e+00
-1.881970785757459463e+00,-1.308208683782004389e+00,1.131881944281630581e+00,1.716332997129568660e+00,-3.764937718543620804e+00,9.000000000000000000e+00
-2.292242423861075906e+00,-1.641491452914034310e+00,3.308204006778090012e+00,9.932474230151673300e-01,-4.677454553196909615e+00,9.000000000000000000e+00
